id,reviews.text,review_length,sentiment_polarity
AVpf0thK1cnluZ0-r8vR,"II'm not into TV shows but this one rocks, the characters are ones you can get to know. As the series progresses thru you ask yourself whats next the episodic style is awesome compared to the random episodes a lot of series do.. I recommend this show to anyone who wants to enjoy a good story and since this is only season 1 you'll b e like me at the end wanting to buy the next season to continue the adventure.",43,0.2571428571428572
AVpf0thK1cnluZ0-r8vR,One of the best post apocalyptic series I've seen in a while.,7,1.0
AVpf0thK1cnluZ0-r8vR,"I love sci-fi  and this show caught my attention. I would compare this show to be similar to Lost (which I also love), and Lord of the Fries. The characters are believable, even the ""bad guys""  the desperation and their willingness to do whatever it takes to survive made that show more exciting. There are times that I actually had to pause to gather my nerve before I continued watching. The plot twists, here and there, made it more exciting. I know this is a TV show and not real life, I do feel sorry for the characters that they have to fend for themselves. I watched the original on Netflix, and now I have the opportunity to get a Blu-ray copy. (I did buy the DVD version of this, but I believe the compression rate was set too high, and there were parts that were pixelated.) I am hoping for the second season to go on sale, and I will buy that, too. If a sci-fi show with younger characters is for you, you will not be disappointed.",75,0.059000000000000004
AVpf0thK1cnluZ0-r8vR,"The 100 is well worth any sci-fi fans time, going all-in on its big concept and the many crisis that face its characters, both above and on the ground.",14,0.26666666666666666
AVpf0YhQLJeJML43ETff,For me this is the best suntan lotion on the market.,4,1.0
AVpf0YhQLJeJML43ETff,I Love this product cannot find it anywhere so I decided to go directly to the website.. It was delivered in a timely fashion as well.. I'm very happy!,15,0.4666666666666666
AVpf0YhQLJeJML43ETff,I have used this since I was in 8th grade and still continue to. It is the best smelling lotion out there!,9,1.0
AVpf0YhQLJeJML43ETff,This is the best product ever and is only available here,4,0.7
AVpf0YhQLJeJML43ETff,We love this lotion! The best smelling lotion on the market!!!!!,6,0.75
AVpf0YhQLJeJML43ETff,"I have used the 4 lotion for years, I tried 8 but it was to much block I never got a tanned. I boat 5 to 6 days a week in the sunny waters of South Florida, I prefer lotion over spray, it keeps the surrounding area cleaner with no over spray The only Drawback is the stores in my area that carries Australian gold only stock spray sunscreens The best product Australian Gold has is the Moisture Lock Tan Extender, this product stops the hurt of a bad sunburn and my skin turns into a tan the next day this product is a miracle works wonders",55,0.08333333333333336
AVpf2tw1ilAPnD_xjflC,Is a great action movie. My family and I enjoy very much.,6,0.375
AVpf2tw1ilAPnD_xjflC,WYSIWYG,1,0.0
AVpf2tw1ilAPnD_xjflC,"Excellent movie, see second movie.",5,0.5
AVpf2tw1ilAPnD_xjflC,"watched five times so for, don't miss it, one of the best this year",8,1.0
AVpf2tw1ilAPnD_xjflC,"I haven't felt as good watching a movie since 2003's Pirates of the Caribbean. Unexpected lines and juxtapositions lift this tale. Okay, so the story is very improbable...not to worry given that part of the movie experience is suspending our disbelief.Bruce Willis charms. John Malkovich is humorously irascible. Morgan Freeman gives us his usual likable best. Helen Mirren wields an assortment of guns. And Mary-Louise Parker shows us how facial expressions and muffled sounds can turn a story line and spice up a story.There's not a single member of Willis's reunited team I wouldn't like to be around. There they are, seeking first why Bruce Willis is in the crosshairs, then why seemingly random people are getting murdered and finally bringing the evil-doers to a just end.",76,0.22738095238095235
AVpf2tw1ilAPnD_xjflC,"The movie was very enjoyable, and I've recommended to others...",5,0.5
AVpf2tw1ilAPnD_xjflC,Fan of Bruce Willis moviesa friend recommended this one to watch! Plenty of action and comedyworth watching over again!,12,0.1
AVpf2tw1ilAPnD_xjflC,"Action, Action and more Action. This is a must have.",4,0.10000000000000002
AVpf2tw1ilAPnD_xjflC,"Both ""RED"" and ""RED 2"" are among my most favorite movies!",5,0.16666666666666666
AVpf2tw1ilAPnD_xjflC,Both Red and Red 2 are very entertaining with a great cast.,5,0.325
AVpf2tw1ilAPnD_xjflC,"Opening Scene: The mundane daily routine of a retired CIA Covert Operative is exposed  it was routine. The show is most likely one of the best spy  counter spy flicks that I have seen. With a superb blend of senior casting, sensitive directorship, and a very well-written plot-line of pure table-pounding action/intrigue entertainment this is the type of film you will visit again, and there is a twist around every corner that is guaranteed to keep your interest up! It is interesting that the plots star character, Frank [Francis], is a pure romantic with a hard exterior but is soft and gooey on the inside.",55,0.22251984126984134
AVpf2tw1ilAPnD_xjflC,I will be ordering from here again,1,0.0
AVpf2tw1ilAPnD_xjflC,"Opening Scene: The mundane daily routine of a retired CIA Covert Operative is exposed ��� it was routine. The show is most likely one of the best spy ��� counter spy flicks that I have seen. With a superb blend of ���senior��� casting, sensitive directorship, and a very well-written plot-line of pure table-pounding action/intrigue entertainment this is the type of film you will visit again, and there is a twist around every corner that is guaranteed to keep your interest up! It is interesting that the plots star character, Frank [Francis], is a pure romantic with a hard exterior but is soft and gooey on the inside.",57,0.22251984126984134
AVpf2tw1ilAPnD_xjflC,Fan of Bruce Willis movies���a friend recommended this one to watch! Plenty of action and comedy���worth watching over again!,12,0.1
AVpf2tw1ilAPnD_xjflC,"Red is great popcorn fun that I think you will enjoy. The movie stars Bruce Willis, Morgan Freeman, Mary-Louise Parker, Karl Urban, and very funny John Malkovich. The movie is directed by Robert Schwentke, who previously directed The Time Traveler's Wife and Flightplan. The plot of the movie Frank (Bruce Willis is retired, bored and lonely living off his government pension in a nondescript suburb in an equally nondescript house. The only joy in Frank's life are his calls to the government pension processing center when he gets to talk to his case worker Sarah Mary-Louis Parker). Sarah is as bored and lonely as Frank and marks her conversations with the unknown Frank and her spy novels as the only things fun in her life. When something in Frank's past forces Frank back into his old line of work and puts an unwitting Sarah in the middle of the intrigue, Frank and Sarah begin a journey into Franks past and the people he used to work with. Like Frank they are all RED ... Retired Extremely Dangerous. I enjoyed this movie and I think you will too. Thank you for reading my review",108,0.03263888888888888
